@RELATION carevaluation

@ATTRIBUTE coste {alto,bajo,mediano,muy_alto}
@ATTRIBUTE tamano {alto,bajo,mediano,muy_alto}
@ATTRIBUTE puertas {1,2,3,4,mas}
@ATTRIBUTE capacidad {1,2,3,4,mas}
@ATTRIBUTE tam_maletero {grande,mediano,pequeno}
@ATTRIBUTE seguridad {alto,bajo,mediano}
@ATTRIBUTE evaluacion {aceptable,bueno,inaceptable,muy_bueno}

@DATA
mediano,alto,3,mas,pequeno,mediano,inaceptable
mediano,alto,3,mas,pequeno,alto,aceptable
mediano,alto,3,mas,mediano,bajo,inaceptable
mediano,alto,3,mas,mediano,mediano,aceptable
mediano,alto,3,mas,mediano,alto,aceptable
mediano,alto,3,mas,grande,bajo,inaceptable
mediano,alto,3,mas,grande,mediano,aceptable
mediano,alto,3,mas,grande,alto,aceptable
mediano,alto,4,2,pequeno,bajo,inaceptable
mediano,alto,4,2,pequeno,mediano,inaceptable
mediano,alto,4,2,pequeno,alto,inaceptable
mediano,alto,4,2,mediano,bajo,inaceptable
mediano,alto,4,2,mediano,mediano,inaceptable
mediano,alto,4,2,mediano,alto,inaceptable
mediano,alto,4,2,grande,bajo,inaceptable
mediano,alto,4,2,grande,mediano,inaceptable
mediano,alto,4,2,grande,alto,inaceptable
mediano,alto,4,4,pequeno,bajo,inaceptable
mediano,alto,4,4,pequeno,mediano,inaceptable
mediano,alto,4,4,pequeno,alto,aceptable
mediano,alto,4,4,mediano,bajo,inaceptable
mediano,alto,4,4,mediano,mediano,aceptable
mediano,alto,4,4,mediano,alto,aceptable
mediano,alto,4,4,grande,bajo,inaceptable
mediano,alto,4,4,grande,mediano,aceptable
mediano,alto,4,4,grande,alto,aceptable
mediano,alto,4,mas,pequeno,bajo,inaceptable
mediano,alto,4,mas,pequeno,mediano,inaceptable
mediano,alto,4,mas,pequeno,alto,aceptable
mediano,alto,4,mas,mediano,bajo,inaceptable
mediano,alto,4,mas,mediano,mediano,aceptable
mediano,alto,4,mas,mediano,alto,aceptable
mediano,alto,4,mas,grande,bajo,inaceptable
mediano,alto,4,mas,grande,mediano,aceptable
mediano,alto,4,mas,grande,alto,aceptable
mediano,alto,mas,2,pequeno,bajo,inaceptable
mediano,alto,mas,2,pequeno,mediano,inaceptable
mediano,alto,mas,2,pequeno,alto,inaceptable
mediano,alto,mas,2,mediano,bajo,inaceptable
mediano,alto,mas,2,mediano,mediano,inaceptable
mediano,alto,mas,2,mediano,alto,inaceptable
mediano,alto,mas,2,grande,bajo,inaceptable
mediano,alto,mas,2,grande,mediano,inaceptable
mediano,alto,mas,2,grande,alto,inaceptable
mediano,alto,mas,4,pequeno,bajo,inaceptable
mediano,alto,mas,4,pequeno,mediano,inaceptable
mediano,alto,mas,4,pequeno,alto,aceptable
mediano,alto,mas,4,mediano,bajo,inaceptable
mediano,alto,mas,4,mediano,mediano,aceptable
mediano,alto,mas,4,mediano,alto,aceptable
mediano,alto,mas,4,grande,bajo,inaceptable
mediano,alto,mas,4,grande,mediano,aceptable
mediano,alto,mas,4,grande,alto,aceptable
mediano,alto,mas,mas,pequeno,bajo,inaceptable
mediano,alto,mas,mas,pequeno,mediano,inaceptable
mediano,alto,mas,mas,pequeno,alto,aceptable
mediano,alto,mas,mas,mediano,bajo,inaceptable
mediano,alto,mas,mas,mediano,mediano,aceptable
mediano,alto,mas,mas,mediano,alto,aceptable
mediano,alto,mas,mas,grande,bajo,inaceptable
mediano,alto,mas,mas,grande,mediano,aceptable
mediano,alto,mas,mas,grande,alto,aceptable
mediano,mediano,2,2,pequeno,bajo,inaceptable
mediano,mediano,2,2,pequeno,mediano,inaceptable
mediano,mediano,2,2,pequeno,alto,inaceptable
mediano,mediano,2,2,mediano,bajo,inaceptable
mediano,mediano,2,2,mediano,mediano,inaceptable
mediano,mediano,2,2,mediano,alto,inaceptable
mediano,mediano,2,2,grande,bajo,inaceptable
mediano,mediano,2,2,grande,mediano,inaceptable
mediano,mediano,2,2,grande,alto,inaceptable
mediano,mediano,2,4,pequeno,bajo,inaceptable
mediano,mediano,2,4,pequeno,mediano,aceptable
mediano,mediano,2,4,pequeno,alto,aceptable
mediano,mediano,2,4,mediano,bajo,inaceptable
mediano,mediano,2,4,mediano,mediano,aceptable
mediano,mediano,2,4,mediano,alto,aceptable
mediano,mediano,2,4,grande,bajo,inaceptable
mediano,mediano,2,4,grande,mediano,aceptable
mediano,mediano,2,4,grande,alto,muy_bueno
mediano,mediano,2,mas,pequeno,bajo,inaceptable
mediano,mediano,2,mas,pequeno,mediano,inaceptable
mediano,mediano,2,mas,pequeno,alto,inaceptable
mediano,mediano,2,mas,mediano,bajo,inaceptable
mediano,mediano,2,mas,mediano,mediano,aceptable
mediano,mediano,2,mas,mediano,alto,aceptable
mediano,mediano,2,mas,grande,bajo,inaceptable
mediano,mediano,2,mas,grande,mediano,aceptable
mediano,mediano,2,mas,grande,alto,muy_bueno
mediano,mediano,3,2,pequeno,bajo,inaceptable
mediano,mediano,3,2,pequeno,mediano,inaceptable
mediano,mediano,3,2,pequeno,alto,inaceptable
mediano,mediano,3,2,mediano,bajo,inaceptable
mediano,mediano,3,2,mediano,mediano,inaceptable
mediano,mediano,3,2,mediano,alto,inaceptable
mediano,mediano,3,2,grande,bajo,inaceptable
mediano,mediano,3,2,grande,mediano,inaceptable
mediano,mediano,3,2,grande,alto,inaceptable
mediano,mediano,3,4,pequeno,bajo,inaceptable
mediano,mediano,3,4,pequeno,mediano,aceptable
mediano,mediano,3,4,pequeno,alto,aceptable
mediano,mediano,3,4,mediano,bajo,inaceptable
mediano,mediano,3,4,mediano,mediano,aceptable
mediano,mediano,3,4,mediano,alto,aceptable
mediano,mediano,3,4,grande,bajo,inaceptable
mediano,mediano,3,4,grande,mediano,aceptable
mediano,mediano,3,4,grande,alto,muy_bueno
mediano,mediano,3,mas,pequeno,bajo,inaceptable
mediano,mediano,3,mas,pequeno,mediano,aceptable
mediano,mediano,3,mas,pequeno,alto,aceptable
mediano,mediano,3,mas,mediano,bajo,inaceptable
mediano,mediano,3,mas,mediano,mediano,aceptable
mediano,mediano,3,mas,mediano,alto,muy_bueno
mediano,mediano,3,mas,grande,bajo,inaceptable
mediano,mediano,3,mas,grande,mediano,aceptable
mediano,mediano,3,mas,grande,alto,muy_bueno
mediano,mediano,4,2,pequeno,bajo,inaceptable
mediano,mediano,4,2,pequeno,mediano,inaceptable
mediano,mediano,4,2,pequeno,alto,inaceptable
mediano,mediano,4,2,mediano,bajo,inaceptable
mediano,mediano,4,2,mediano,mediano,inaceptable
mediano,mediano,4,2,mediano,alto,inaceptable
mediano,mediano,4,2,grande,bajo,inaceptable
mediano,mediano,4,2,grande,mediano,inaceptable
mediano,mediano,4,2,grande,alto,inaceptable
mediano,mediano,4,4,pequeno,bajo,inaceptable
mediano,mediano,4,4,pequeno,mediano,aceptable
mediano,mediano,4,4,pequeno,alto,aceptable
mediano,mediano,4,4,mediano,bajo,inaceptable
mediano,mediano,4,4,mediano,mediano,aceptable
mediano,mediano,4,4,mediano,alto,muy_bueno
mediano,mediano,4,4,grande,bajo,inaceptable
mediano,mediano,4,4,grande,mediano,aceptable
mediano,mediano,4,4,grande,alto,muy_bueno
mediano,mediano,4,mas,pequeno,bajo,inaceptable
mediano,mediano,4,mas,pequeno,mediano,aceptable
mediano,mediano,4,mas,pequeno,alto,aceptable
mediano,mediano,4,mas,mediano,bajo,inaceptable
mediano,mediano,4,mas,mediano,mediano,aceptable
mediano,mediano,4,mas,mediano,alto,muy_bueno
mediano,mediano,4,mas,grande,bajo,inaceptable
mediano,mediano,4,mas,grande,mediano,aceptable
mediano,mediano,4,mas,grande,alto,muy_bueno
mediano,mediano,mas,2,pequeno,bajo,inaceptable
mediano,mediano,mas,2,pequeno,mediano,inaceptable
mediano,mediano,mas,2,pequeno,alto,inaceptable
mediano,mediano,mas,2,mediano,bajo,inaceptable
mediano,mediano,mas,2,mediano,mediano,inaceptable
mediano,mediano,mas,2,mediano,alto,inaceptable
mediano,mediano,mas,2,grande,bajo,inaceptable
mediano,mediano,mas,2,grande,mediano,inaceptable
mediano,mediano,mas,2,grande,alto,inaceptable
mediano,mediano,mas,4,pequeno,bajo,inaceptable
mediano,mediano,mas,4,pequeno,mediano,aceptable
mediano,mediano,mas,4,pequeno,alto,aceptable
mediano,mediano,mas,4,mediano,bajo,inaceptable
mediano,mediano,mas,4,mediano,mediano,aceptable
mediano,mediano,mas,4,mediano,alto,muy_bueno
mediano,mediano,mas,4,grande,bajo,inaceptable
mediano,mediano,mas,4,grande,mediano,aceptable
mediano,mediano,mas,4,grande,alto,muy_bueno
mediano,mediano,mas,mas,pequeno,bajo,inaceptable
mediano,mediano,mas,mas,pequeno,mediano,aceptable
mediano,mediano,mas,mas,pequeno,alto,aceptable
mediano,mediano,mas,mas,mediano,bajo,inaceptable
mediano,mediano,mas,mas,mediano,mediano,aceptable
mediano,mediano,mas,mas,mediano,alto,muy_bueno
mediano,mediano,mas,mas,grande,bajo,inaceptable
mediano,mediano,mas,mas,grande,mediano,aceptable
mediano,mediano,mas,mas,grande,alto,muy_bueno
mediano,bajo,2,2,pequeno,bajo,inaceptable
mediano,bajo,2,2,pequeno,mediano,inaceptable
mediano,bajo,2,2,pequeno,alto,inaceptable
mediano,bajo,2,2,mediano,bajo,inaceptable
mediano,bajo,2,2,mediano,mediano,inaceptable
mediano,bajo,2,2,mediano,alto,inaceptable
mediano,bajo,2,2,grande,bajo,inaceptable
mediano,bajo,2,2,grande,mediano,inaceptable
mediano,bajo,2,2,grande,alto,inaceptable
mediano,bajo,2,4,pequeno,bajo,inaceptable
mediano,bajo,2,4,pequeno,mediano,aceptable
mediano,bajo,2,4,pequeno,alto,bueno
mediano,bajo,2,4,mediano,bajo,inaceptable
mediano,bajo,2,4,mediano,mediano,aceptable
mediano,bajo,2,4,mediano,alto,bueno
mediano,bajo,2,4,grande,bajo,inaceptable
mediano,bajo,2,4,grande,mediano,bueno
mediano,bajo,2,4,grande,alto,muy_bueno
mediano,bajo,2,mas,pequeno,bajo,inaceptable
mediano,bajo,2,mas,pequeno,mediano,inaceptable
mediano,bajo,2,mas,pequeno,alto,inaceptable
mediano,bajo,2,mas,mediano,bajo,inaceptable
mediano,bajo,2,mas,mediano,mediano,aceptable
mediano,bajo,2,mas,mediano,alto,bueno
mediano,bajo,2,mas,grande,bajo,inaceptable
mediano,bajo,2,mas,grande,mediano,bueno
mediano,bajo,2,mas,grande,alto,muy_bueno
mediano,bajo,3,2,pequeno,bajo,inaceptable
mediano,bajo,3,2,pequeno,mediano,inaceptable
mediano,bajo,3,2,pequeno,alto,inaceptable
mediano,bajo,3,2,mediano,bajo,inaceptable
mediano,bajo,3,2,mediano,mediano,inaceptable
mediano,bajo,3,2,mediano,alto,inaceptable
mediano,bajo,3,2,grande,bajo,inaceptable
mediano,bajo,3,2,grande,mediano,inaceptable
mediano,bajo,3,2,grande,alto,inaceptable
mediano,bajo,3,4,pequeno,bajo,inaceptable
mediano,bajo,3,4,pequeno,mediano,aceptable
mediano,bajo,3,4,pequeno,alto,bueno
mediano,bajo,3,4,mediano,bajo,inaceptable
mediano,bajo,3,4,mediano,mediano,aceptable
mediano,bajo,3,4,mediano,alto,bueno
mediano,bajo,3,4,grande,bajo,inaceptable
mediano,bajo,3,4,grande,mediano,bueno
mediano,bajo,3,4,grande,alto,muy_bueno
mediano,bajo,3,mas,pequeno,bajo,inaceptable
mediano,bajo,3,mas,pequeno,mediano,aceptable
mediano,bajo,3,mas,pequeno,alto,bueno
mediano,bajo,3,mas,mediano,bajo,inaceptable
mediano,bajo,3,mas,mediano,mediano,bueno
mediano,bajo,3,mas,mediano,alto,muy_bueno
mediano,bajo,3,mas,grande,bajo,inaceptable
mediano,bajo,3,mas,grande,mediano,bueno
mediano,bajo,3,mas,grande,alto,muy_bueno
mediano,bajo,4,2,pequeno,bajo,inaceptable
mediano,bajo,4,2,pequeno,mediano,inaceptable
mediano,bajo,4,2,pequeno,alto,inaceptable
mediano,bajo,4,2,mediano,bajo,inaceptable
mediano,bajo,4,2,mediano,mediano,inaceptable
mediano,bajo,4,2,mediano,alto,inaceptable
mediano,bajo,4,2,grande,bajo,inaceptable
mediano,bajo,4,2,grande,mediano,inaceptable
mediano,bajo,4,2,grande,alto,inaceptable
mediano,bajo,4,4,pequeno,bajo,inaceptable
mediano,bajo,4,4,pequeno,mediano,aceptable
mediano,bajo,4,4,pequeno,alto,bueno
mediano,bajo,4,4,mediano,bajo,inaceptable
mediano,bajo,4,4,mediano,mediano,bueno
mediano,bajo,4,4,mediano,alto,muy_bueno
mediano,bajo,4,4,grande,bajo,inaceptable
mediano,bajo,4,4,grande,mediano,bueno
mediano,bajo,4,4,grande,alto,muy_bueno
mediano,bajo,4,mas,pequeno,bajo,inaceptable
mediano,bajo,4,mas,pequeno,mediano,aceptable
mediano,bajo,4,mas,pequeno,alto,bueno
mediano,bajo,4,mas,mediano,bajo,inaceptable
mediano,bajo,4,mas,mediano,mediano,bueno
mediano,bajo,4,mas,mediano,alto,muy_bueno
mediano,bajo,4,mas,grande,bajo,inaceptable
mediano,bajo,4,mas,grande,mediano,bueno
mediano,bajo,4,mas,grande,alto,muy_bueno
mediano,bajo,mas,2,pequeno,bajo,inaceptable
mediano,bajo,mas,2,pequeno,mediano,inaceptable
mediano,bajo,mas,2,pequeno,alto,inaceptable
mediano,bajo,mas,2,mediano,bajo,inaceptable
mediano,bajo,mas,2,mediano,mediano,inaceptable
mediano,bajo,mas,2,mediano,alto,inaceptable
mediano,bajo,mas,2,grande,bajo,inaceptable
mediano,bajo,mas,2,grande,mediano,inaceptable
mediano,bajo,mas,2,grande,alto,inaceptable
mediano,bajo,mas,4,pequeno,bajo,inaceptable
mediano,bajo,mas,4,pequeno,mediano,aceptable
mediano,bajo,mas,4,pequeno,alto,bueno
mediano,bajo,mas,4,mediano,bajo,inaceptable
mediano,bajo,mas,4,mediano,mediano,bueno
mediano,bajo,mas,4,mediano,alto,muy_bueno
mediano,bajo,mas,4,grande,bajo,inaceptable
mediano,bajo,mas,4,grande,mediano,bueno
mediano,bajo,mas,4,grande,alto,muy_bueno
mediano,bajo,mas,mas,pequeno,bajo,inaceptable
mediano,bajo,mas,mas,pequeno,mediano,aceptable
mediano,bajo,mas,mas,pequeno,alto,bueno
mediano,bajo,mas,mas,mediano,bajo,inaceptable
mediano,bajo,mas,mas,mediano,mediano,bueno
mediano,bajo,mas,mas,mediano,alto,muy_bueno
mediano,bajo,mas,mas,grande,bajo,inaceptable
mediano,bajo,mas,mas,grande,mediano,bueno
mediano,bajo,mas,mas,grande,alto,muy_bueno
bajo,muy_alto,2,2,pequeno,bajo,inaceptable
bajo,muy_alto,2,2,pequeno,mediano,inaceptable
bajo,muy_alto,2,2,pequeno,alto,inaceptable
bajo,muy_alto,2,2,mediano,bajo,inaceptable
bajo,muy_alto,2,2,mediano,mediano,inaceptable
bajo,muy_alto,2,2,mediano,alto,inaceptable
bajo,muy_alto,2,2,grande,bajo,inaceptable
bajo,muy_alto,2,2,grande,mediano,inaceptable
bajo,muy_alto,2,2,grande,alto,inaceptable
bajo,muy_alto,2,4,pequeno,bajo,inaceptable
bajo,muy_alto,2,4,pequeno,mediano,inaceptable
bajo,muy_alto,2,4,pequeno,alto,aceptable
bajo,muy_alto,2,4,mediano,bajo,inaceptable
bajo,muy_alto,2,4,mediano,mediano,inaceptable
bajo,muy_alto,2,4,mediano,alto,aceptable
